,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1220,12064,09,12,13,15,30,09,10,"229,995,094",1,"9,566,131",23,"183,103","90,348,096",2012-06-04
1221,12063,11,25,26,29,35,01,02,"227,036,376",2,"7,896,195",43,"76,924","98,939,363",2012-06-02
1222,12062,21,32,33,34,35,08,09,"228,347,790",30,"5,000,000",507,"12,000","92,554,549",2012-05-30
1223,12061,05,10,14,27,33,07,09,"384,347,790",2,"8,270,453",69,"54,644","90,048,368",2012-05-28
1224,12060,02,16,21,24,30,06,10,"384,536,427",1,"10,000,000",22,"216,993","101,189,600",2012-05-26
1225,12059,09,13,19,21,27,03,04,"379,705,028",4,"7,176,230",24,"201,502","95,348,657",2012-05-23
1226,12058,13,21,29,31,35,04,12,"386,647,639",2,"6,397,617",59,"44,634","94,702,479",2012-05-21
1227,12057,01,02,14,33,34,03,05,"395,939,072",1,"10,000,000",22,"203,780","93,786,172",2012-05-19
1228,12056,11,21,23,26,34,07,09,"386,376,159",2,"7,996,485",24,"151,337","86,198,008",2012-05-16
1229,12055,07,22,26,32,33,01,08,"387,386,703",2,"7,012,551",59,"38,116","84,354,924",2012-05-14
1230,12054,01,16,18,27,30,10,11,"391,349,045",2,"7,473,162",12,"399,703","93,112,833",2012-05-12
1231,12053,11,12,26,28,31,07,12,"395,477,861",0,0,20,"223,260","82,756,548",2012-05-09
1232,12052,10,20,26,31,33,10,12,"377,226,308",1,"10,000,000",22,"166,280","81,471,740",2012-05-07
1233,12051,01,02,17,18,33,05,12,"370,141,010",1,"10,000,000",22,"233,300","92,673,669",2012-05-05
1234,12050,13,17,22,28,29,01,10,"357,744,136",2,"8,012,098",31,"116,073","83,400,618",2012-05-02
1235,12049,09,18,22,27,31,10,12,"358,707,839",0,0,24,"151,668","78,398,644",2012-04-30
1236,12048,06,09,26,30,35,05,06,"343,351,390",3,"6,045,041",73,"29,716","94,540,722",2012-04-28
1237,12047,05,07,17,30,34,03,10,"355,708,159",0,0,14,"218,464","84,357,630",2012-04-25
1238,12046,04,08,19,23,27,04,11,"342,272,592",0,0,23,"138,765","82,530,964",2012-04-23
1239,12045,05,11,17,20,28,11,12,"327,494,107",1,"9,201,429",87,"41,727","92,180,256",2012-04-21
1240,12044,03,04,14,32,35,01,02,"325,410,674",3,"7,310,376",11,"504,082","85,892,219",2012-04-18
1241,12043,01,06,25,31,34,03,09,"330,934,635",0,0,17,"155,260","84,038,794",2012-04-16
1242,12042,07,24,27,28,35,07,12,"317,892,751",3,"6,613,924",33,"119,549","91,457,793",2012-04-14
1243,12041,01,02,13,22,23,02,10,"328,725,027",1,"9,920,805",27,"156,216","83,292,294",2012-04-11
1244,12040,02,13,23,28,29,01,05,"324,915,094",0,0,30,"139,686","83,497,529",2012-04-09
1245,12039,15,21,22,24,35,01,05,"305,743,107",3,"7,811,240",60,"67,415","93,381,476",2012-04-07
1246,12038,11,23,25,31,35,01,03,"308,092,525",0,0,10,"425,213","79,903,202",2012-04-04
1247,12037,09,13,27,31,35,03,10,"288,320,107",0,0,27,"100,038","78,247,988",2012-04-02
1248,12036,01,09,20,30,31,08,12,"275,715,296",0,0,84,"61,841","93,125,386",2012-03-31
1249,12035,01,04,30,32,35,08,12,"255,400,272",3,"7,421,871",26,"167,025","85,560,035",2012-03-28
1250,12034,01,08,15,16,29,08,09,"259,501,847",2,"7,726,144",18,"218,764","85,603,413",2012-03-26
1251,12033,08,13,19,27,32,01,08,"261,869,884",0,0,41,"105,351","94,884,885",2012-03-24
1252,12032,07,08,16,26,34,07,11,"241,879,359",0,0,42,"98,441","86,307,926",2012-03-21
1253,12031,19,21,23,25,30,03,08,"222,387,989",2,"7,763,574",18,"234,813","86,577,924",2012-03-19
1254,12030,03,21,22,26,32,01,03,"224,610,048",1,"10,000,000",15,"367,456","98,542,242",2012-03-17
1255,12029,04,07,08,18,29,07,10,"213,113,822",0,0,27,"125,662","89,622,157",2012-03-14
1256,12028,10,12,15,33,34,03,10,"198,411,361",0,0,35,"60,766","86,559,171",2012-03-12
1257,12027,03,10,11,22,31,05,07,"189,752,158",6,"6,159,670",39,"104,474","95,971,572",2012-03-10
1258,12026,10,11,22,23,29,02,09,"209,315,120",2,"5,549,788",55,"15,321","85,927,802",2012-03-07
1259,12025,01,02,05,12,27,04,07,"220,170,940",1,"10,000,000",30,"139,176","87,875,533",2012-03-05
1260,12024,03,11,17,21,30,03,07,"210,442,692",5,"6,097,068",44,"88,565","97,249,349",2012-03-03
1261,12023,07,09,17,29,35,09,10,"231,239,956",2,"8,513,649",27,"147,322","91,666,115",2012-02-29
1262,12022,07,12,20,33,35,01,10,"230,699,005",3,"6,746,733",66,"43,777","90,283,501",2012-02-27
1263,12021,10,15,21,31,34,07,08,"237,838,706",3,"7,621,507",25,"191,350","99,364,364",2012-02-25
1264,12020,12,14,27,29,34,03,06,"241,041,919",1,"10,000,000",27,"153,622","90,897,202",2012-02-22
1265,12019,07,09,17,30,34,01,12,"232,722,464",1,"10,000,000",19,"201,424","89,499,046",2012-02-20
1266,12018,03,10,14,29,31,04,08,"227,011,384",0,0,20,"235,881","99,822,905",2012-02-18
1267,12017,06,11,22,29,34,03,12,"205,074,410",16,"5,000,000",338,"12,000","88,488,285",2012-02-15
1268,12016,05,14,20,29,31,08,12,"294,074,410",0,0,26,"164,830","87,031,289",2012-02-13
1269,12015,12,13,24,26,33,06,08,"275,778,245",3,"7,045,244",34,"102,262","95,884,232",2012-02-11
1270,12014,10,14,24,30,32,01,12,"281,574,644",2,"8,453,986",21,"201,987","83,871,244",2012-02-08
1271,12013,07,08,11,12,24,01,02,"281,212,681",7,"5,730,683",24,"159,190","82,271,346",2012-02-06
1272,12012,06,18,22,30,35,02,07,"320,252,410",2,"9,001,754",29,"144,991","92,326,799",2012-02-04
1273,12011,05,19,22,29,30,02,04,"318,247,147",1,"10,000,000",35,"91,013","81,889,658",2012-02-01
1274,12010,25,26,29,32,34,05,07,"314,253,773",0,0,34,"102,158","81,078,669",2012-01-30
1275,12009,06,14,20,29,35,09,10,"299,389,761",1,"10,000,000",32,"136,635","102,935,799",2012-01-21
1276,12008,06,08,30,31,32,01,11,"289,611,772",1,"10,000,000",52,"60,706","84,499,619",2012-01-18
1277,12007,04,05,13,17,25,07,10,"286,271,587",1,"10,000,000",39,"91,632","84,157,452",2012-01-16
1278,12006,03,20,22,25,27,01,09,"280,396,272",1,"10,000,000",29,"163,276","95,280,803",2012-01-14
1279,12005,01,02,29,31,33,07,12,"268,966,261",0,0,34,"102,548","87,772,129",2012-01-11
1280,12004,10,11,22,31,32,06,07,"254,045,459",0,0,32,"101,974","86,852,728",2012-01-09
1281,12003,16,22,24,33,34,03,10,"239,743,471",2,"8,677,334",21,"233,481","97,363,283",2012-01-07
1282,12002,03,11,14,26,29,07,08,"238,711,466",1,"10,000,000",31,"105,304","86,112,821",2012-01-04
1283,12001,07,27,28,32,33,01,12,"234,100,467",5,"5,259,017",138,"12,000","82,753,736",2012-01-02
1284,11154,04,12,16,20,28,08,11,"262,691,603",0,0,25,"186,045","101,724,253",2011-12-31
1285,11153,06,22,29,30,35,03,05,"243,156,811",0,0,44,"81,259","88,096,248",2011-12-28
1286,11152,01,04,06,21,35,02,11,"228,103,496",0,0,14,"279,657","86,403,094",2011-12-26
1287,11151,07,11,14,20,27,03,10,"210,904,537",2,"8,072,990",27,"155,746","96,680,030",2011-12-24
1288,11150,13,22,30,33,34,06,12,"211,919,872",7,"5,108,847",93,"12,000","86,462,940",2011-12-21
1289,11149,02,07,12,29,31,03,05,"245,776,977",1,"10,000,000",22,"207,058","87,367,470",2011-12-19
1290,11148,07,10,11,26,31,03,04,"236,831,159",2,"7,834,174",46,"67,965","93,916,125",2011-12-17
1291,11147,01,15,16,27,28,02,07,"238,328,635",1,"10,000,000",28,"162,994","88,349,665",2011-12-14
1292,11146,09,13,19,29,34,02,11,"227,180,037",0,0,28,"132,310","86,403,431",2011-12-12
1293,11145,07,15,19,24,29,04,06,"208,226,606",1,"10,000,000",49,"82,336","92,985,042",2011-12-10
1294,11144,07,18,24,28,33,02,03,"197,910,066",0,0,51,"50,520","84,813,847",2011-12-07
1295,11143,08,09,12,25,33,07,10,"186,088,213",1,"10,000,000",32,"116,835","85,953,558",2011-12-05
1296,11142,04,26,30,33,34,04,06,"180,227,762",3,"6,666,943",21,"189,733","94,416,077",2011-12-03
1297,11141,02,11,19,22,35,10,12,"190,726,011",2,"7,002,109",69,"31,554","83,501,512",2011-11-30
1298,11140,01,12,32,33,34,09,11,"194,719,682",2,"6,375,620",41,"58,693","84,991,439",2011-11-28
1299,11139,04,06,10,15,16,03,04,"204,116,699",1,"10,000,000",23,"214,713","95,740,821",2011-11-26
1300,11138,17,23,26,30,32,06,12,"192,215,936",3,"6,287,223",43,"76,360","86,193,005",2011-11-23
1301,11137,02,15,18,23,31,01,02,"205,106,425",0,0,26,"151,985","85,186,217",2011-11-21
1302,11136,08,09,11,19,33,03,12,"187,894,014",1,"10,000,000",14,"362,786","94,285,070",2011-11-19
1303,11135,06,22,29,33,35,03,12,"183,215,202",1,"10,000,000",24,"161,505","86,259,820",2011-11-16
1304,11134,01,10,12,14,17,09,10,"176,136,024",0,0,15,"304,442","85,194,456",2011-11-14
1305,11133,04,11,23,26,35,03,12,"155,586,179",6,"5,959,919",60,"67,958","95,538,914",2011-11-12
1306,11132,12,14,16,19,33,02,09,"181,219,052",1,"10,000,000",17,"226,636","85,110,386",2011-11-09
1307,11131,03,05,12,18,33,07,11,"173,711,416",1,"10,000,000",29,"109,975","86,318,167",2011-11-07
1308,11130,08,09,13,23,35,11,12,"169,772,009",1,"9,530,604",17,"234,594","95,428,576",2011-11-05
1309,11129,01,07,13,18,23,04,08,"166,898,558",0,0,32,"120,946","85,738,115",2011-11-02
1310,11128,03,04,06,11,13,01,02,"147,214,578",0,0,28,"182,549","86,120,096",2011-10-31
1311,11127,01,11,22,26,29,05,08,"126,403,896",1,"10,000,000",25,"148,889","93,458,807",2011-10-29
1312,11126,07,17,29,30,33,10,12,"121,775,456",2,"6,714,788",72,"28,651","84,597,838",2011-10-26
1313,11125,07,10,27,34,35,10,12,"126,631,088",0,0,25,"148,773","81,800,266",2011-10-24
1314,11124,08,12,14,20,25,06,08,"109,336,208",0,0,33,"126,311","91,126,295",2011-10-22
1315,11123,10,14,18,19,35,01,06,"90,578,986",2,"5,000,000",37,"80,442","83,017,071",2011-10-19
1316,11122,03,08,23,24,34,05,12,"88,150,642",3,"5,000,000",36,"93,211","81,834,817",2011-10-17
1317,11121,02,03,30,31,33,03,09,"88,050,408",0,0,32,"125,927","90,476,880",2011-10-15
1318,11120,20,25,26,30,31,09,10,"70,955,762",10,"5,303,543",45,"55,937","84,084,781",2011-10-12
1319,11119,04,15,20,26,31,06,12,"132,763,457",0,0,37,"125,407","84,425,624",2011-10-10
1320,11118,04,07,11,32,35,05,07,"113,105,840",0,0,29,"166,295","92,127,620",2011-10-08
1321,11117,10,12,28,32,33,03,05,"93,150,429",1,"5,000,000",44,"35,208","74,465,435",2011-10-05
1322,11116,10,15,18,19,26,07,12,"91,469,633",0,0,14,"271,067","70,949,104",2011-10-03
1323,11115,17,26,30,31,35,06,11,"75,408,885",0,0,18,"185,301","83,064,433",2011-10-01
1324,11114,06,08,17,27,35,02,11,"59,148,718",0,0,28,"137,669","77,707,216",2011-09-28
1325,11113,04,05,07,10,12,04,05,"43,144,622",2,"5,000,000",15,"262,084","78,810,315",2011-09-26
1326,11112,06,17,28,32,33,08,12,"36,043,587",0,0,75,"29,891","84,408,746",2011-09-24
1327,11111,02,11,13,23,31,11,12,"25,888,039",0,0,17,"189,143","70,482,914",2011-09-21
1328,11110,30,31,33,34,35,04,07,"10,000,000",65,"693,588",1203,"12,000","81,941,832",2011-09-19
1329,11109,01,11,12,22,34,08,10,"52,990,177",1,"5,000,000",25,"173,618","91,438,308",2011-09-17
1330,11108,07,15,18,24,28,01,07,"38,197,639",0,0,26,"161,578","79,849,685",2011-09-14
1331,11107,02,06,18,30,32,01,08,"20,989,564",6,"5,000,000",42,"61,825","72,822,076",2011-09-12
1332,11106,01,09,29,30,35,05,09,0,10,"4,434,500",150,"16,698","91,808,460",2011-09-10
1333,11105,02,11,26,32,33,05,12,"47,353,889",0,0,19,"252,626","86,608,080",2011-09-07
1334,11104,07,19,27,28,34,02,05,"27,080,587",2,"5,000,000",78,"27,486","83,754,211",2011-09-05
1335,11103,03,04,26,29,34,01,03,"27,371,055",3,"5,000,000",33,"141,918","94,563,941",2011-09-03
1336,11102,19,24,28,31,34,04,12,"25,254,149",1,"5,000,000",19,"200,597","82,689,764",2011-08-31
1337,11101,05,12,20,28,30,03,07,"14,156,217",32,"5,086,232",158,"12,430","90,688,655",2011-08-29
1338,11100,08,11,13,28,33,08,09,"260,611,163",1,"9,261,493",50,"71,923","100,342,747",2011-08-27
1339,11099,02,06,09,12,20,05,08,"258,383,576",2,"8,522,871",24,"170,187","90,999,691",2011-08-24
1340,11098,06,07,28,33,35,01,10,"257,814,962",2,"8,656,154",32,"136,934","90,755,796",2011-08-22
1341,11097,04,19,28,31,33,11,12,"256,846,500",1,"10,000,000",27,"204,265","101,197,498",2011-08-20
1342,11096,03,08,20,24,25,01,02,"245,245,462",2,"8,451,117",71,"52,769","92,112,778",2011-08-17
1343,11095,09,12,17,19,29,06,11,"244,892,108",1,"9,601,015",71,"38,056","88,632,964",2011-08-15
1344,11094,11,21,22,32,34,04,08,"242,990,584",4,"6,714,576",58,"65,881","98,719,396",2011-08-13
1345,11093,04,06,08,19,31,10,11,"252,703,120",0,0,18,"208,394","90,159,691",2011-08-10
1346,11092,10,17,19,32,33,01,12,"234,885,420",2,"8,383,140",30,"121,259","90,900,093",2011-08-08
1347,11091,11,17,23,29,30,06,08,"234,735,997",1,"10,000,000",54,"80,880","103,226,069",2011-08-06
1348,11090,02,04,29,30,34,05,08,"223,262,272",0,0,21,"184,156","92,181,969",2011-08-03
1349,11089,05,06,23,27,34,03,04,"207,931,278",0,0,24,"238,538","92,442,848",2011-08-01
1350,11088,20,21,27,29,35,03,08,"184,852,679",4,"7,050,900",28,"183,525","104,344,297",2011-07-30
1351,11087,06,13,20,25,34,07,09,"192,547,274",2,"6,175,342",82,"22,536","91,364,808",2011-07-27
1352,11086,04,05,06,09,15,01,06,"200,963,433",0,0,19,"223,417","89,388,176",2011-07-25
1353,11085,02,17,19,21,22,03,10,"181,023,381",5,"6,075,660",30,"121,690","102,298,924",2011-07-23
1354,11084,14,29,31,34,35,01,12,"199,987,836",0,0,48,"83,255","95,024,927",2011-07-20
1355,11083,06,08,18,20,24,04,08,"182,379,281",2,"7,660,870",73,"42,336","94,242,715",2011-07-18
1356,11082,07,20,25,30,32,05,09,"184,396,669",4,"6,662,493",31,"172,554","106,787,273",2011-07-16
1357,11081,04,13,20,21,35,02,09,"197,429,220",0,0,28,"129,382","95,329,740",2011-07-13
1358,11080,05,12,30,31,32,01,03,"180,641,784",0,0,35,"110,792","93,978,157",2011-07-11
1359,11079,01,03,23,30,31,02,10,"162,610,282",1,"14,000,000",19,"275,371","109,599,428",2011-07-09
1360,11078,04,09,16,27,30,02,06,"146,794,221",2,"9,180,172",65,"55,977","96,091,331",2011-07-06
1361,11077,05,08,19,33,34,01,12,"149,491,545",1,"14,000,000",36,"112,895","94,881,787",2011-07-04
1362,11076,18,23,25,29,30,01,02,"140,694,437",2,"11,353,637",25,"198,796","108,032,153",2011-07-02
1363,11075,06,09,20,23,28,06,10,"137,633,524",3,"9,424,856",17,"300,147","99,290,929",2011-06-29
1364,11074,07,16,23,28,31,03,06,"138,721,670",25,"5,266,941",142,"21,182","102,090,087",2011-06-27
1365,11073,13,19,20,22,33,05,11,"317,666,106",2,"10,844,864",43,"93,341","114,496,899",2011-06-25
1366,11072,03,11,13,20,35,03,08,"319,871,133",0,0,30,"163,834","103,091,748",2011-06-22
1367,11071,27,31,33,34,35,04,06,"299,596,663",2,"7,998,038",184,"12,000","105,844,387",2011-06-20
1368,11070,09,19,22,29,30,02,08,"306,602,546",13,"5,401,149",147,"12,000","116,191,211",2011-06-18
1369,11069,03,05,28,29,33,04,12,"377,697,008",2,"9,036,932",56,"61,515","105,442,230",2011-06-15
1370,11068,01,13,16,18,32,07,09,"380,952,965",1,"14,000,000",9,"617,126","105,704,934",2011-06-13
1371,11067,10,17,22,24,32,03,10,"367,347,891",5,"6,720,822",88,"23,547","117,519,124",2011-06-11
1372,11066,06,13,18,20,33,09,10,"395,795,484",0,0,36,"127,883","102,319,445",2011-06-08
1373,11065,03,11,14,25,34,01,04,"375,078,277",1,"14,000,000",27,"182,044","96,759,634",2011-06-06
1374,11064,01,06,27,30,34,01,06,"362,140,610",1,"15,000,000",23,"301,345","114,835,819",2011-06-04
1375,11063,10,17,18,26,32,01,05,"348,759,449",0,0,28,"181,307","103,484,742",2011-06-01
1376,11062,06,10,17,20,21,03,07,"326,866,617",2,"10,123,166",22,"237,156","104,437,410",2011-05-30
1377,11061,06,07,16,18,20,04,10,"325,886,265",3,"9,194,913",22,"282,485","119,067,560",2011-05-28
1378,11060,03,25,29,32,34,09,10,"327,233,734",2,"10,961,548",33,"128,205","110,273,508",2011-05-25
1379,11059,09,16,21,29,34,07,10,"328,983,692",0,0,28,"204,157","111,037,756",2011-05-23
1380,11058,01,09,27,32,33,03,06,"303,872,297",21,"5,162,601",221,"12,000","123,623,363",2011-05-21
1381,11057,07,11,30,31,34,09,12,"426,872,297",1,"14,000,000",25,"186,324","111,836,045",2011-05-18
1382,11056,03,05,29,30,31,08,10,"414,373,623",3,"9,668,447",67,"75,461","113,369,983",2011-05-16
1383,11055,01,07,31,32,35,02,10,"419,164,003",0,0,40,"155,267","121,919,915",2011-05-14
1384,11054,05,09,16,26,35,03,10,"392,030,969",0,0,32,"137,723","96,198,701",2011-05-11
1385,11053,03,16,28,31,32,01,09,"372,405,323",0,0,13,"427,827","92,967,750",2011-05-09
1386,11052,13,24,31,32,33,03,09,"349,623,523",4,"6,520,277",41,"82,066","103,826,788",2011-05-07
1387,11051,06,08,12,17,18,05,10,"360,501,853",2,"8,303,466",19,"200,210","94,449,532",2011-05-04
1388,11050,04,07,29,32,33,08,10,"360,591,452",1,"10,000,000",32,"84,997","87,452,567",2011-05-02
1389,11049,05,06,10,22,25,01,09,"357,714,362",2,"7,258,678",39,"90,625","105,382,597",2011-04-30
1390,11048,13,17,25,27,28,02,03,"361,905,515",5,"5,000,000",255,"12,000","97,367,653",2011-04-27
1391,11047,02,15,22,33,35,05,08,"386,905,515",1,"10,000,000",12,"320,909","96,770,184",2011-04-25
1392,11046,09,15,16,19,29,04,06,"381,020,504",2,"6,927,047",112,"32,524","107,968,006",2011-04-23
1393,11045,13,21,22,29,31,07,11,"387,770,674",0,0,38,"106,097","95,364,376",2011-04-20
1394,11044,11,21,24,26,31,06,07,"371,458,144",0,0,50,"50,826","89,608,392",2011-04-18
1395,11043,02,08,23,33,35,05,10,"361,242,100",0,0,79,"34,461","93,914,514",2011-04-16
1396,11042,06,09,18,30,32,10,12,"349,947,313",1,"10,000,000",44,"95,042","87,928,876",2011-04-13
1397,11041,04,05,11,13,25,03,06,"341,699,221",3,"7,023,022",24,"168,585","87,556,274",2011-04-11
1398,11040,03,07,15,18,20,01,06,"348,774,894",0,0,20,"262,412","96,069,406",2011-04-09
1399,11039,01,11,14,22,34,06,08,"327,322,701",2,"8,645,112",16,"264,138","85,116,728",2011-04-06
1400,11038,07,09,11,13,33,10,12,"326,387,365",1,"9,768,864",16,"276,455","80,422,215",2011-04-04
1401,11037,01,12,14,22,24,10,12,"322,942,088",1,"10,000,000",20,"228,088","96,693,251",2011-04-02
1402,11036,03,18,29,30,33,08,09,"313,269,458",0,0,20,"197,124","85,781,802",2011-03-30
1403,11035,03,04,13,15,32,04,09,"298,041,572",0,0,10,"425,305","84,025,048",2011-03-28
1404,11034,03,06,09,17,27,03,09,"279,221,801",0,0,29,"171,438","94,247,323",2011-03-26
1405,11033,03,19,24,29,33,03,09,"256,334,761",1,"9,011,343",17,"207,707","83,735,466",2011-03-23
1406,11032,07,16,23,31,33,03,10,"254,707,534",1,"10,000,000",29,"92,828","81,643,680",2011-03-21
1407,11031,12,17,19,22,35,04,11,"250,852,819",0,0,26,"172,597","93,937,733",2011-03-19
1408,11030,15,19,25,30,33,03,08,"232,471,208",9,"5,000,000",112,"12,000","81,778,553",2011-03-16
1409,11029,03,09,17,24,28,06,12,"283,471,208",2,"7,505,209",30,"129,236","80,911,079",2011-03-14
1410,11028,01,02,13,17,28,01,04,"286,700,891",0,0,32,"148,208","91,860,917",2011-03-12
1411,11027,05,14,25,34,35,02,05,"266,248,099",3,"6,956,120",62,"55,101","84,423,224",2011-03-09
1412,11026,01,09,15,20,29,07,09,"272,445,556",0,0,13,"320,570","82,639,796",2011-03-07
1413,11025,08,09,25,28,29,02,10,"254,653,894",1,"10,000,000",50,"81,096","90,511,689",2011-03-05
1414,11024,12,15,16,20,33,08,12,"247,441,137",1,"10,000,000",19,"220,199","79,549,112",2011-03-02
1415,11023,05,13,16,18,24,02,12,"238,779,266",1,"9,775,276",16,"259,878","78,141,115",2011-02-28
1416,11022,09,14,24,25,34,01,04,"235,318,601",0,0,27,"167,019","88,756,676",2011-02-26
1417,11021,01,09,13,17,30,02,08,"216,528,880",0,0,31,"83,696","77,486,022",2011-02-23
1418,11020,09,12,19,22,28,01,05,"204,915,970",0,0,27,"119,069","75,264,171",2011-02-21
1419,11019,08,21,23,27,33,06,11,"190,984,829",3,"5,819,512",58,"29,891","86,106,831",2011-02-19
1420,11018,16,22,24,32,34,02,10,"204,559,462",0,0,14,"242,197","71,591,148",2011-02-16
1421,11017,16,19,24,26,31,02,04,"190,209,245",0,0,19,"172,191","67,218,101",2011-02-14
1422,11016,15,20,30,33,35,06,09,"177,165,752",0,0,30,"86,197","74,768,258",2011-02-12
1423,11015,08,18,19,22,23,01,03,"164,947,287",0,0,29,"85,859","61,116,088",2011-02-09
1424,11014,02,14,20,21,24,02,09,"155,416,933",0,0,15,"254,573","68,783,676",2011-01-31
1425,11013,05,08,14,28,30,04,06,"139,951,606",0,0,29,"86,205","75,146,172",2011-01-29
1426,11012,03,12,19,25,30,08,11,"127,667,330",2,"6,806,047",40,"51,675","67,808,306",2011-01-26
1427,11011,02,17,23,24,30,02,09,"132,249,188",0,0,24,"112,679","65,868,407",2011-01-24
1428,11010,04,08,10,14,27,05,07,"120,840,432",0,0,14,"271,617","73,127,513",2011-01-22
1429,11009,09,10,11,14,24,03,08,"104,135,936",1,"5,000,000",16,"172,225","65,249,173",2011-01-19
1430,11008,01,23,26,27,30,05,06,"98,414,874",2,"6,728,099",43,"67,768","65,912,879",2011-01-17
1431,11007,14,24,32,33,35,02,09,"104,675,282",0,0,48,"51,369","71,802,234",2011-01-15
1432,11006,02,08,16,26,35,11,12,"93,810,617",8,"5,474,021",31,"96,769","68,116,097",2011-01-12
1433,11005,01,07,25,27,30,07,12,"148,709,393",0,0,12,"346,192","68,602,032",2011-01-10
1434,11004,07,08,10,23,25,07,09,"130,793,921",0,0,23,"147,428","76,345,453",2011-01-08
1435,11003,01,24,27,30,31,01,06,"116,751,373",1,"9,782,435",25,"118,966","66,980,266",2011-01-05
1436,11002,11,13,27,28,29,02,06,"114,577,721",0,0,82,"22,713","63,595,435",2011-01-03
1437,11001,07,08,15,32,34,05,12,"106,264,493",2,"7,506,561",36,"83,136","72,601,190",2011-01-01
1438,10153,06,07,16,24,35,04,06,"108,744,805",1,"10,000,000",28,"106,954","67,696,029",2010-12-29
1439,10152,02,05,18,22,23,07,12,"106,070,691",1,"5,000,000",32,"92,418","67,198,522",2010-12-27
1440,10151,01,10,32,33,35,03,08,"97,069,214",10,"5,282,115",77,"30,417","75,884,305",2010-12-25
1441,10150,05,24,28,29,35,01,09,"162,060,141",0,0,14,"229,688","70,254,401",2010-12-22
1442,10149,05,22,24,25,30,01,06,"148,967,896",1,"8,501,320",21,"159,604","68,713,293",2010-12-20
1443,10148,03,04,08,10,35,02,06,"148,564,727",0,0,18,"197,322","74,147,240",2010-12-18
